timestamp,5000,5100,5200,5300,5400,5500,S,T
1300,-1.5372125954659505e-05,3.0488542481029238e-05,-2.1262970105491788e-05,3.7814632258555136e-05,-5.695463786154452e-05,2.5286559182092355e-05,5247.5,7.9987
1400,9.063136373176767e-06,-3.540044138274599e-05,3.976359192553805e-05,3.0790437709603963e-06,-2.9166427947868723e-05,1.2661097260882256e-05,5247.5,7.9986
1500,-2.094993259052838e-05,4.693123524995152e-05,-1.8154707418760116e-05,-1.5090391496436553e-05,1.653171859211655e-06,5.61062439650116e-06,5246.5,7.9985
1600,2.50259065434303e-05,-4.9508913306831395e-05,9.593263124930279e-06,1.4151859914339829e-05,1.5847573228592454e-05,-1.5109689504473611e-05,5246.0,7.9984
1700,2.5026062988046244e-05,-4.9509222802232924e-05,9.59332309531137e-06,1.4151948382086846e-05,1.584767229650952e-05,-1.5109783959731463e-05,5246.0,7.9983
1800,-2.095032548650455e-05,4.693211540050639e-05,-1.8155047893146647e-05,-1.5090674502126616e-05,1.653202862796771e-06,5.610729618407001e-06,5246.5,7.9982
1900,-5.424094370260965e-05,8.396622855797072e-05,3.3029081474903604e-05,-4.9741011955138983e-05,-6.433454792965053e-05,5.1321193554491884e-05,5247.0,7.9981
2000,-1.537279863864094e-05,3.048987665927802e-05,-2.1263900573066305e-05,3.7816287026410864e-05,-5.695713019542546e-05,2.528766572140219e-05,5247.5,7.998
2100,-5.424162188797342e-05,8.39672784043715e-05,3.302949444446146e-05,-4.9741633877121647e-05,-6.433535231749332e-05,5.132183523373461e-05,5247.0,7.9979
2200,-5.4241960990433075e-05,8.396780334281144e-05,3.3029700934961506e-05,-4.9741944846984354e-05,-6.43357545229064e-05,5.1322156082537e-05,5247.0,7.9978
2300,-1.5373086958741372e-05,3.0490448503284195e-05,-2.126429938189081e-05,3.781699627904839e-05,-5.6958198438849736e-05,2.528813999709209e-05,5247.5,7.9977
2400,-2.4513830984881912e-05,7.268859402431542e-05,-6.340839800780644e-05,4.6524305830596135e-07,2.110125422042329e-05,-6.3328623103320325e-06,5248.5,7.9976
2500,9.063759637229982e-06,-3.54028758403728e-05,3.976632643320176e-05,3.079255514041798e-06,-2.916843369759302e-05,1.2661967953461056e-05,5247.5,7.9975
2600,-8.46962053927501e-06,3.150435260367013e-05,-4.8137194012653345e-05,4.051995478819223e-05,-2.0300496075618957e-05,4.88300323562077e-06,5246.5,7.9974
2700,-2.095150430706655e-05,4.693475614899606e-05,-1.815606943040074e-05,-1.5091523615480898e-05,1.6532958841963818e-06,5.611045319684621e-06,5246.5,7.9973
2800,-1.1934814527866933e-05,-7.76612069037369e-06,5.3189277957048364e-05,1.223131275109382e-05,-9.332925961053756e-05,4.760960412056661e-05,5245.5,7.9972
2900,-7.518658029751109e-05,0.00015813261499644966,-4.0343050023384716e-05,-6.58269726885527e-05,-3.9797674567087354e-06,2.720375546964339e-05,5246.5,7.9971
3000,-3.677251413154725e-05,6.700503289734996e-05,3.0594851568744447e-06,-3.7450857480197594e-05,-1.8473270941673364e-05,2.2632124499152168e-05,5245.5,7.997
3100,-2.0952028291169184e-05,4.693592995806163e-05,-1.8156523502316224e-05,-1.5091901045323486e-05,1.653337232294938e-06,5.611185648379466e-06,5246.5,7.9969
3200,-4.8495052200685576e-05,7.278758525687198e-05,2.2373789321928142e-05,-8.355934403025261e-06,-9.915232411854963e-05,6.084193614338054e-05,5245.5,7.9968
3300,-3.963723722893303e-06,2.259262194407967e-05,-5.876166329941285e-05,8.081686710478819e-05,-5.590341663198363e-05,1.5219314605428858e-05,5245.0,7.9967
3400,-6.542241908525509e-05,0.00013839046071888704,-6.510005743397447e-05,2.9481493824789692e-05,-9.017899994713183e-05,5.2829521922721084e-05,5244.5,7.9966
3500,-6.542282815300178e-05,0.00013839132603498533,-6.510046448606442e-05,2.9481678164095665e-05,-9.017956381065194e-05,5.282985225063368e-05,5244.5,7.9965
3600,-8.152353645125496e-05,0.00011473371403747205,6.633502724258042e-05,-5.431921165080858e-05,-0.00014179862547429416,9.657263229624104e-05,5243.5,7.9964
3700,-4.164789326778322e-05,7.389914863919524e-05,-4.435744856102694e-06,-5.858911104378653e-06,-6.238197824481699e-05,4.042537883389152e-05,5244.5,7.9963
3800,-7.775307216290397e-06,1.6953138893599853e-05,-1.5940466466570977e-05,2.5432010822329723e-05,-3.1988741648761657e-05,1.3319365615748965e-05,5242.5,7.9962
3900,-1.5726396614722596e-05,4.2088764039893006e-05,-4.3201472946332795e-05,3.6332095807996984e-05,-3.2795726167017536e-05,1.330273588019161e-05,5243.0,7.9961
4000,-7.576265418878306e-06,-2.581367501718057e-06,3.8438421246676444e-05,-2.1164215194978755e-05,-2.479861035586603e-05,1.768203722476644e-05,5242.0,7.996
4100,1.150579175970834e-05,-4.169634129937844e-06,-5.398382943304185e-05,6.914349119881147e-05,-1.7168045914343205e-05,-5.327773481165685e-06,5241.5,7.9959
4200,-2.6624078857362746e-05,6.0427412535486724e-05,-2.8362518829835523e-05,-7.896311683554258e-06,-7.73073352981074e-06,1.018623036509736e-05,5241.0,7.9958
4300,-3.640981526072638e-05,7.705462424327514e-05,-2.5422330639223237e-05,-1.685828597840916e-05,-1.6218893688253744e-05,1.7854701323340855e-05,5241.5,7.9957
4400,-4.4720405785044284e-05,9.718615313063401e-05,-3.126525523293629e-05,-3.643913667000266e-05,1.4946100810910024e-06,1.3744034476235664e-05,5239.5,7.9956
4500,-2.390672104251798e-05,2.337893544811752e-05,4.617142261235767e-05,-3.362076397277029e-05,-4.5294056920009915e-05,3.327118387481433e-05,5239.0,7.9955
4600,-2.1008491593950754e-05,2.4269404602001582e-05,1.882764882227793e-05,1.3723266237782028e-05,-7.600140094309385e-05,4.0189572874946636e-05,5239.5,7.9954
4700,-4.617461210186524e-06,9.308428804224306e-06,-1.1004860213721657e-05,2.4540217502411893e-05,-3.0219933055002784e-05,1.1993608172193235e-05,5238.0,7.9953
4800,-1.4956076217180134e-05,3.92398053954187e-05,-3.641665820448489e-05,2.518653677433154e-05,-2.3313670252045338e-05,1.0260062503968798e-05,5238.5,7.9952
4900,-2.9779410187218136e-05,5.762667526707302e-05,-1.558922708983293e-05,3.937680361070298e-06,-4.275042760580952e-05,2.6554709254686046e-05,5237.5,7.9951
5000,-5.0092103242423136e-05,0.00010454760529087295,-3.808682730970306e-05,-4.561821859693296e-06,-4.439450433765292e-05,3.258765145856303e-05,5238.5,7.995
5100,-1.636162281971193e-05,5.410685548211565e-05,-6.476667717576073e-05,3.407998829327297e-05,-8.484580504293515e-06,1.426036724386237e-06,5238.5,7.9949
5200,-1.566706599948585e-05,3.1205167999778446e-05,-1.0756927843507541e-05,4.351813154503462e-06,-2.293520907288224e-05,1.3802221761626682e-05,5238.5,7.9948
5300,4.311789603908198e-06,-5.7388946115097955e-06,-1.3969511096929496e-05,3.2802611480732546e-05,-2.2297263129794978e-05,4.89126775359873e-06,5237.5,7.9947
5400,4.311816570708518e-06,-5.738930503700057e-06,-1.3969598465094282e-05,3.280281663492132e-05,-2.2297402581406695e-05,4.891298344586806e-06,5237.5,7.9946
5500,-1.636203213660481e-05,5.41082090672728e-05,-6.476829743643636e-05,3.408084086857499e-05,-8.484792762211354e-06,1.4260723994481e-06,5238.5,7.9945
5600,4.31187050577847e-06,-5.73900229008939e-06,-1.396977320619261e-05,3.2803226954706416e-05,-2.2297681492530058e-05,4.891359528330641e-06,5237.5,7.9944
5700,4.311897474093204e-06,-5.739038184290196e-06,-1.3969860579271867e-05,3.2803432120472736e-05,-2.2297820952048644e-05,4.891390121067318e-06,5237.5,7.9943
5800,-2.500086233548672e-05,4.393549388788387e-05,-4.835687727128626e-06,5.77876109001535e-06,-4.781948935754857e-05,2.7941784442136325e-05,5239.0,7.9942
5900,-8.378681481803138e-06,8.65612568461474e-06,-1.1511795920448112e-05,7.000303332466845e-05,-9.82247799823921e-05,3.945609837532893e-05,5239.5,7.9941
6000,-8.378733887601589e-06,8.656179825587695e-06,-1.1511867922840008e-05,7.000347117074902e-05,-9.822539434619845e-05,3.945634516025996e-05,5239.5,7.994
6100,-3.0109357140144233e-06,1.556015641973954e-05,-4.115974555923829e-05,6.074429559399172e-05,-4.5198540314664304e-05,1.306476957420484e-05,5238.5,7.9939
6200,-2.3919443932879023e-05,6.399989745328565e-05,-8.080475572244325e-05,0.00010151484508177586,-9.704283413678773e-05,3.6252291257053704e-05,5236.5,7.9938
6300,-2.627933636875461e-05,4.981737042893987e-05,-2.5023114482875322e-05,4.437854155124599e-05,-8.159532363870986e-05,3.870186251012618e-05,5236.0,7.9937
6400,5.155222926362876e-06,3.797556570572444e-06,-4.7281134840468364e-05,6.626714528335312e-05,-3.1649176169214546e-05,3.710386229373655e-06,5235.5,7.9936
6500,1.3370356558328397e-05,-4.959964817965491e-05,2.3439378568594973e-05,9.586577352621237e-05,-0.00013051705021139247,4.744118973779715e-05,5234.5,7.9935
6600,-4.4383844395574565e-05,9.882422527440239e-05,-5.6077110779623185e-05,2.5642523623492855e-05,-5.6473475792073735e-05,3.24676820693294e-05,5234.5,7.9934
6700,-9.399500800538405e-06,2.1741901057680327e-05,-2.658849740476768e-05,4.534314747099526e-05,-5.0903906013961484e-05,1.980685569050525e-05,5234.5,7.9933
6800,-4.438439966213299e-05,9.88254616202458e-05,-5.60778123351556e-05,2.564284442564159e-05,-5.6474182306844034e-05,3.2468088258189726e-05,5234.5,7.9932
6900,5.8481640540664764e-06,-1.904239384637775e-05,6.581427494137607e-06,3.6621253594888714e-05,-4.606164851662063e-05,1.6053197219846604e-05,5235.5,7.9931
7000,6.5408109775708795e-06,-4.187699231118086e-05,6.0432327179215165e-05,6.980774385444838e-06,-6.046989208044126e-05,2.8392971849351342e-05,5235.5,7.993
7100,-4.438523260106783e-05,9.88273162263395e-05,-5.607886471844202e-05,2.5643325651622528e-05,-5.6475242128362774e-05,3.246869756986029e-05,5234.5,7.9929
7200,-2.866968392697261e-05,3.570328248898684e-05,3.075365845102082e-05,-1.2846841298931946e-05,-6.607654617807324e-05,4.113613046394411e-05,5235.5,7.9928
7300,-4.618212171805802e-06,9.309942682125816e-06,-1.1006649991139941e-05,2.454420860544676e-05,-3.0224847879702782e-05,1.199555875497707e-05,5238.0,7.9927
7400,4.312356012949395e-06,-5.739648489079541e-06,-1.3971346172344037e-05,3.280692052659573e-05,-2.2300192162857946e-05,4.891910284758952e-06,5237.5,7.9926
7500,4.312382990461633e-06,-5.739684395619435e-06,-1.3971433574865022e-05,3.280712576167119e-05,-2.2300331669411824e-05,4.891940887761723e-06,5237.5,7.9925
7600,-3.9000569433355475e-05,6.554493866143922e-05,5.526188164590301e-06,-1.228669559354481e-05,-5.923072190713169e-05,3.944686010795041e-05,5236.0,7.9924
7700,1.1348752075332133e-05,-1.3706795909972092e-05,-5.1082453397846214e-05,0.0001213857841998716,-9.143651174426878e-05,2.3491224776886824e-05,5236.5,7.9923
7800,-1.9727170965549642e-05,5.1545869735202324e-05,-5.174247261440293e-05,4.587945243237669e-05,-4.409622917078172e-05,1.8140550583108442e-05,5235.0,7.9922
7900,-3.677732357324458e-05,6.8108112983108e-05,-3.9251137290989904e-05,8.508165109665129e-05,-0.00014100829683566345,6.384699362006405e-05,5233.5,7.9921
8000,-4.95020120657233e-06,2.1037242542142412e-05,-3.302682705372956e-05,2.228319125538794e-05,-4.883431152289883e-06,-4.5997438498715515e-07,5233.5,7.992
8100,-1.1338852918410872e-05,4.677470084731884e-05,-6.885242625627973e-05,3.906390872565439e-05,-1.973719865926149e-06,-3.6736105323668944e-06,5232.0,7.9919
8200,3.296593264028036e-05,-3.654550621325775e-05,-6.840224545785756e-05,8.768586394856254e-05,1.1233351173450812e-05,-2.6937396091213095e-05,5231.5,7.9918
8300,2.0154591549194703e-05,-9.168191038773713e-06,-8.411485734769082e-05,0.0001007954849954907,-1.3314278146582537e-05,-1.4352750011570672e-05,5231.0,7.9917
8400,5.904818436165346e-06,3.9255223999862254e-07,-2.3593691563057392e-05,7.1303073865269795e-06,2.5440537876808902e-05,-1.5274524376449397e-05,5230.5,7.9916
8500,1.7654685318750293e-05,-2.2975543258056327e-05,-2.8461407643953773e-05,4.319581113601881e-05,2.6438955455631435e-06,-1.2057441098259694e-05,5230.5,7.9915
8600,-2.8452176222023076e-05,8.57143188999765e-05,-7.883194371145243e-05,8.148754958013996e-06,1.959247431643045e-05,-6.1714282410287036e-06,5230.5,7.9914
8700,1.3744437280135274e-05,8.745311323023891e-06,-8.001331006961092e-05,4.4503503944116896e-05,4.736547473866218e-05,-3.4345417216332524e-05,5230.0,7.9913
8800,2.8066904690106018e-05,-2.2458736856609957e-05,-8.683875157827238e-05,0.0001081446628129739,-6.231031195796585e-06,-2.068304787223446e-05,5230.5,7.9912
8900,-1.9193736053656207e-05,3.8447994097620675e-05,-1.2416390936903846e-05,1.6398375957786537e-06,-2.3874059224649608e-05,1.5396354521763495e-05,5232.5,7.9911
9000,-1.1339491429299131e-05,4.6777334813518506e-05,-6.885630345812403e-05,3.9066108483198914e-05,-1.9738310093470046e-06,-3.673817399940313e-06,5232.0,7.991
9100,1.521944889547669e-05,-6.5763100575849665e-06,-5.597945741873597e-05,5.0903602860526836e-05,1.636678421991153e-05,-1.9934068499479624e-05,5230.5,7.9909
9200,5.6740264084542e-06,9.524571630002351e-06,-5.950361937237525e-05,6.244018997558255e-05,-1.2823890003430677e-05,-5.311278638427466e-06,5233.0,7.9908
9300,5.448817766252369e-05,-7.230587763072324e-05,-7.664625921565207e-05,0.00010779009334415529,3.1212773535630595e-05,-4.453890769577119e-05,5230.0,7.9907
9400,3.296840790083071e-05,-3.6548250247602984e-05,-6.840738146835813e-05,8.769244787748369e-05,1.1234194634206912e-05,-2.6939418696612233e-05,5231.5,7.9906
9500,-4.955436713030385e-05,8.390553243739669e-05,-8.573382714108235e-06,2.8179546522141483e-05,-0.00011855573000059232,6.45984008854246e-05,5233.5,7.9905
9600,2.5755787531858004e-05,-5.571689144377549e-05,3.0409372448782224e-06,6.514890460647925e-05,-4.5315776005283234e-05,7.08703806572876e-06,5234.5,7.9904
9700,1.5147261162477138e-05,-4.541189230710188e-05,2.4444237085271756e-05,4.78648177414942e-05,-6.315202591910228e-05,2.110760223688994e-05,5233.0,7.9903
9800,-1.9194816995009994e-05,3.845015938878753e-05,-1.2417090195816771e-05,1.6399299472332624e-06,-2.387540374969299e-05,1.5397221604476416e-05,5232.5,7.9902
9900,-3.109701686827837e-06,-1.5980977560049042e-05,1.6071195505401245e-05,8.342567127145664e-05,-0.00013562200683457128,5.521581930462323e-05,5233.5,7.9901
10000,-1.9195057228976395e-05,3.845064061413876e-05,-1.2417245602457452e-05,1.639950471692131e-06,-2.3875702563846968e-05,1.5397414309425636e-05,5232.5,7.99
10100,-1.24424246888237e-05,3.0722049918741404e-05,-4.929414153713278e-05,9.102195965445155e-05,-9.485699155580354e-05,3.484954820852197e-05,5231.5,7.9899
10200,-1.919529747204142e-05,3.845112185780694e-05,-1.2417401015275484e-05,1.639970997132853e-06,-2.3876001389293994e-05,1.5397607021620796e-05,5232.5,7.9898
10300,3.831791461783064e-05,-6.994045574450214e-05,-6.425440104415592e-06,4.966720928103324e-05,8.153419143818938e-06,-1.977264719377897e-05,5233.0,7.9897
10400,-8.855455043556976e-06,1.861430759590374e-05,-3.939925284281512e-05,9.824173026994239e-05,-0.00010848581912276979,3.988448914344668e-05,5233.5,7.9896
10500,-2.178527088651447e-05,2.7855037645595215e-05,-6.190682857214885e-06,7.609112385827989e-05,-0.00013614740011338305,6.0177192353187e-05,5234.5,7.9895
10600,2.15416051498208e-05,-6.327344425802878e-05,2.0483804259952e-05,0.00010356903337961458,-0.00012320827398551795,4.088727545416629e-05,5234.0,7.9894
10700,-9.40185352830622e-06,2.1747343131194377e-05,-2.6595152598519675e-05,4.535449701964858e-05,-5.0916647439879295e-05,1.981181341579978e-05,5234.5,7.9893
10800,5.849591296935505e-06,-1.904704113740545e-05,6.583033689663148e-06,3.663019100189589e-05,-4.607288984934642e-05,1.6057114998229566e-05,5235.5,7.9892
10900,-2.936910144245991e-05,5.855160134496211e-05,-2.3103221854113218e-05,1.6798126349667e-05,-5.1680373727049436e-05,2.8802969328946618e-05,5235.5,7.9891
11000,-3.900886758280257e-05,6.555888465521222e-05,5.527363971396387e-06,-1.228930983323065e-05,-5.924332442519553e-05,3.945525321465311e-05,5236.0,7.989
11100,-2.9369469063995554e-05,5.8552334252287216e-05,-2.310351104375767e-05,1.6798336616630563e-05,-5.16810206252407e-05,2.880332986406227e-05,5235.5,7.9889
11200,5.156771428772508e-06,3.7986972636887967e-06,-4.729533693392275e-05,6.628705030857843e-05,-3.165868280560931e-05,3.7115007384559e-06,5235.5,7.9888
11300,5.156803704184018e-06,3.7987210389379272e-06,-4.729563294708812e-05,6.628746518740937e-05,-3.1658880951409424e-05,3.711523967931535e-06,5235.5,7.9887
11400,-1.1354122019207116e-05,3.7436480836322214e-05,-5.452369442329741e-05,5.3626988592528346e-05,-3.666551096868573e-05,1.1479857982360508e-05,5234.5,7.9886
11500,-6.373042879949734e-05,0.00011294655994656573,1.2153076749486097e-06,-3.258928395040786e-05,-7.167514183120151e-05,5.383298695958022e-05,5235.5,7.9885
11600,-1.3522387524653179e-06,1.9944179717873434e-06,-2.0580418816971632e-05,6.481488964738859e-05,-6.911456420308909e-05,2.4237914153344906e-05,5236.5,7.9884
11700,-1.352247216295649e-06,1.9944304550587044e-06,-2.058054763242126e-05,6.48152953323048e-05,-6.911499680032837e-05,2.4238065861683505e-05,5236.5,7.9883
11800,-2.8677937448809074e-05,3.5713560866113686e-05,3.076251191410674e-05,-1.285053968931582e-05,-6.609556850902497e-05,4.114797286693117e-05,5235.5,7.9882
11900,-4.4398566004575854e-05,9.885700412943718e-05,-5.609571091003997e-05,2.5651028952612676e-05,-5.6492207392335944e-05,3.247845122481517e-05,5234.5,7.9881
12000,3.619377114480113e-06,1.714625956408984e-05,-6.795140876740373e-05,6.252597649486664e-05,-7.865163973075698e-06,-7.47504043297105e-06,5237.5,7.988
12100,-1.6368790302945593e-05,5.413055789749675e-05,-6.479504930493284e-05,3.409491760388017e-05,-8.488297317225599e-06,1.4266614237201658e-06,5238.5,7.9879
12200,-3.7070486246567474e-06,3.847815526745839e-05,-9.520927341616012e-05,9.050889676007028e-05,-3.075888938185167e-05,6.881593951450771e-07,5238.5,7.9878
12300,-5.011498773009604e-05,0.00010459536767707528,-3.8104227208485275e-05,-4.563905919898956e-06,-4.44147858874918e-05,3.260253906877883e-05,5238.5,7.9877
12400,-3.707095034468505e-06,3.84786369881842e-05,-9.521046537223216e-05,9.05100298705247e-05,-3.0759274462483985e-05,6.881680104670745e-07,5238.5,7.9876
12500,-1.4358170794374209e-05,2.581094428282145e-05,-7.96431806185903e-06,1.557169085848742e-05,-3.872237726164178e-05,1.9662230976436046e-05,5238.5,7.9875
12600,-3.5364805881807e-05,7.396020571993032e-05,-3.036606160148475e-05,6.474142859074633e-06,-4.090232289197075e-05,2.6198841796158667e-05,5239.5,7.9874
12700,-8.38224732459085e-06,8.659809603440982e-06,-1.151669517021614e-05,7.003282557942712e-05,-9.826658299490372e-05,3.947289030680444e-05,5239.5,7.9873
12800,-1.6369507569499037e-05,5.4132929852634265e-05,-6.479788856883321e-05,3.409641161404402e-05,-8.488669267229382e-06,1.4267239388590647e-06,5238.5,7.9872
12900,-5.01168700421141e-05,0.00010459929626458267,-3.810565839781205e-05,-4.564077339687042e-06,-4.4416454100746836e-05,3.260376361568541e-05,5238.5,7.9871
13000,-5.011718378131018e-05,0.00010459995107202878,-3.8105896945148446e-05,-4.564105911321684e-06,-4.4416732154583735e-05,3.260396772019128e-05,5238.5,7.987
13100,2.5247025314119667e-05,-4.150304379267264e-05,-3.8409185088178824e-05,0.00010866471251495119,-6.230448833037701e-05,8.304979382183636e-06,5239.5,7.9869
13200,1.7058896731453332e-06,3.10486196780143e-05,-8.837463530678331e-05,5.8579115827598824e-05,1.526214873742368e-05,-1.822113860936586e-05,5239.5,7.9868
13300,4.313948548261351e-06,-5.741768117671978e-06,-1.3976505732853778e-05,3.28190359870275e-05,-2.2308427531824576e-05,4.893716847014645e-06,5237.5,7.9867
13400,1.8036431689865198e-05,-3.336862736351767e-05,-1.1537635877176267e-06,2.0447448334863852e-05,5.8772421240322475e-06,-9.838731197527734e-06,5240.5,7.9866
13500,7.291344601667929e-05,-0.00011130643963706659,-5.413480525658619e-05,8.687195623487305e-05,6.941076800509247e-05,-6.375492536292784e-05,5241.0,7.9865
13600,-2.6639742532055116e-05,6.046296363701291e-05,-2.8379205276325703e-05,-7.90095729979838e-06,-7.735281732323268e-06,1.0192223203468742e-05,5241.0,7.9864
13700,-1.0777427650550397e-05,1.5266654999478158e-05,8.237859557553087e-06,-6.171680306081562e-06,-1.9564921017676748e-05,1.3009514417211543e-05,5242.0,7.9863
13800,-1.7659413061074658e-05,4.528154034588901e-05,-3.124263634949123e-05,3.4673996147753516e-07,1.9416002778292751e-07,3.0796090754389716e-06,5240.5,7.9862
13900,-7.268461804701629e-06,4.620870988604475e-05,-8.548718395028597e-05,5.0327626875998344e-05,7.323671645357438e-06,-1.1104362652445895e-05,5240.0,7.9861
14000,-1.7051844720374076e-05,6.281903826567403e-05,-8.251762538999223e-05,4.135616525751361e-05,-1.1778645298589352e-06,-3.427868883012705e-06,5240.5,7.986
14100,-2.664057648074647e-05,6.046485641100774e-05,-2.8380093678510854e-05,-7.901204636728831e-06,-7.735523882739306e-06,1.0192542267719457e-05,5241.0,7.9859
14200,-2.383471268516124e-05,6.152897039403242e-05,-5.569774180098214e-05,3.925908522329352e-05,-3.838659864779416e-05,1.713099751655088e-05,5241.5,7.9858
14300,-2.6640910082234917e-05,6.0465613570462665e-05,-2.838044906266178e-05,-7.901303578118635e-06,-7.735620749359934e-06,1.0192669901874438e-05,5241.0,7.9857
14400,-2.3835011154365454e-05,6.152974088801007e-05,-5.569843927367979e-05,3.9259576843768754e-05,-3.838707934262359e-05,1.7131212038855315e-05,5241.5,7.9856
14500,-1.8719446093566974e-05,5.444046919581176e-05,-4.8527727692910735e-05,7.331715656127419e-06,6.747209308431354e-06,-1.272220373924049e-06,5242.5,7.9855
14600,-1.5736929343861117e-05,4.211695292292983e-05,-4.323040706478466e-05,3.635642917187293e-05,-3.281769105248182e-05,1.33116453663127e-05,5243.0,7.9854
14700,2.905100145339859e-05,-5.200169938027535e-05,-1.581882400688607e-05,6.474114644595616e-05,-1.9246686438210633e-05,-6.724938073954939e-06,5242.5,7.9853
14800,-1.871979773023294e-05,5.444149183654774e-05,-4.852863926556143e-05,7.331853379428932e-06,6.747336051937669e-06,-1.2722442721043586e-06,5242.5,7.9852
14900,-3.643397375872014e-05,7.710575122571624e-05,-2.5439198764638793e-05,-1.6869471722054732e-05,-1.6229655185188638e-05,1.786654820483055e-05,5241.5,7.9851
15000,-2.3835906629637513e-05,6.153205254450476e-05,-5.570053184934462e-05,3.926105181552113e-05,-3.8388521535160855e-05,1.7131855654087605e-05,5241.5,7.985
15100,4.621460944223901e-05,-6.32083587193983e-05,-4.835057444949921e-05,5.2223576807461716e-05,6.242886855061837e-05,-4.93081216313522e-05,5242.5,7.9849
15200,-7.844422772447165e-05,0.00012405718169044254,4.620118245430259e-05,-8.35030387648112e-05,-7.570173587343951e-05,6.739063821787662e-05,5243.5,7.9848
15300,-2.532852274699307e-05,5.8353918231392535e-05,-4.021180353745192e-05,2.7530502821870514e-05,-4.122273652345382e-05,2.087864175457678e-05,5243.5,7.9847
15400,-4.1279981789564546e-05,9.305488089236466e-05,-4.23499451076715e-05,-1.3245981712418226e-05,-1.2311748330664021e-05,1.613277604788771e-05,5243.5,7.9846
15500,-6.15898313532006e-05,0.00013824986622048598,-7.077713929146481e-05,7.111637395114737e-06,-4.699638751403529e-05,3.4001854543023666e-05,5243.5,7.9845
15600,-2.5328998580292916e-05,5.83550144949499e-05,-4.0212558974800014e-05,2.753102002240118e-05,-4.122351095265861e-05,2.0879033990329338e-05,5243.5,7.9844
15700,-6.159060273489177e-05,0.00013825159773077182,-7.077802573995234e-05,7.111726465043253e-06,-4.699697612010542e-05,3.400228039910323e-05,5243.5,7.9843
15800,-6.159098843695233e-05,0.00013825246351088262,-7.077846897667397e-05,7.111771001072631e-06,-4.6997270431810637e-05,3.400249333341404e-05,5243.5,7.9842
15900,2.905318453555114e-05,-5.2005607127822776e-05,-1.582001273695184e-05,6.474601151902452e-05,-1.924813275998305e-05,-6.7254434298232024e-06,5242.5,7.9841
16000,-1.8721204475975403e-05,5.4445582977675e-05,-4.853228607048718e-05,7.332404349530072e-06,6.7478430972791464e-06,-1.272339878026843e-06,5242.5,7.984
16100,-2.3837548596172473e-05,6.153629125786077e-05,-5.570436885132639e-05,3.92637563629214e-05,-3.83911659767866e-05,1.713303580347554e-05,5241.5,7.9839
16200,-2.6644079921060368e-05,6.0472808003685444e-05,-2.8383825878417618e-05,-7.902243705974407e-06,-7.736541163544039e-06,1.0193882665321397e-05,5241.0,7.9838
16300,2.7963802870501625e-05,-3.804965011842791e-05,-4.6013798855938995e-05,8.16061909464632e-05,-1.2758461463988416e-05,-1.2748083378621641e-05,5242.5,7.9837
16400,2.9054094298305855e-05,-5.200723561597613e-05,-1.5820508119863616e-05,6.474803895616457e-05,-1.9248735490319177e-05,-6.7256540282924215e-06,5242.5,7.9836
16500,2.5688827734253808e-05,4.487953366261871e-06,-0.00012966890325880054,9.631439659692036e-05,5.00389007772363e-05,-4.6861175215859655e-05,5242.0,7.9835
